t,Fx_pressure_N,Fx_viscous_N
1490,-5712.732,-562.7578
1500,-5727.346,-562.4314
1510,-5743.398,-562.1013
1520,-5754.353,-561.7683
1530,-5723.086,-561.4335
1540,-5738.33,-561.0965
1550,-5749.105,-560.7488
1560,-5757.487,-560.3966
1570,-5762.57,-560.0504
1580,-5769.434,-559.7046
1590,-5796.206,-559.3507
1600,-5812.953,-558.995
1610,-5821.242,-558.641
1620,-5826.639,-558.2909
1630,-5834.76,-557.9441
1640,-5841.697,-557.5959
1650,-5848.019,-557.2527
1660,-5883.725,-556.9686
1670,-5897.095,-556.7264
1680,-5904.849,-556.4843
1690,-5900.407,-556.2485
1700,-5893.212,-556.0084
1710,-5914.998,-555.7594
1720,-5921.511,-555.4978
1730,-5918.184,-555.235
1740,-5924.008,-554.973
1750,-5920.941,-554.7174
1760,-5931.001,-554.467
1770,-5932.812,-554.2368
1780,-5941.564,-553.9988
1790,-5951.361,-553.7623
1800,-5946.775,-553.531
1810,-5922.361,-553.3113
1820,-5906.678,-553.0869
1830,-5922.067,-552.8588
1840,-5941.556,-552.6269
1850,-5944.813,-552.3935
1860,-5967.545,-552.1608
1870,-5949.508,-551.9219
1880,-5959.083,-551.6886
1890,-5962.443,-551.4675
1900,-5963.182,-551.259
1910,-5961.629,-551.0675
1920,-5966.507,-550.8726
1930,-5948.93,-550.6871
1940,-5946.01,-550.482
1950,-5933.028,-550.2789
1960,-5903.639,-550.0732
1970,-5904.675,-549.8507
1980,-5893.441,-549.5865
1990,-5896.424,-549.384
2000,-5897.509,-549.1857
